video_id,title,description,channel_id,published_at,category_id,tags,view_count,like_count,comment_count,duration,definition,caption,licensed_content,privacy_status,license,embeddable,public_stats_viewable,is_made_for_kids,thumbnail_url,default_audio_language,default_language,actual_start_time,scheduled_start_time,actual_end_time,scheduled_end_time,concurrent_viewers,active_live_chat_id,recording_date,topicCategories,processing_status,parts_total,parts_processed,time_left_ms,processing_failure_reason
Ge7Em4byou8,CRUD Angular + Spring | 13: Ambiente Java + Maven para Spring,"Curso CRUD com Angular e Spring. Nesse vídeo vamos configurar o ambiente para desenvolvimento com Java e Spring. Primeiro instalamos e configuramos o Java, e logo depois o Maven. Também mostro as opções de IDEs disponíveis e como configura o VSCode para usar Java.

🔗 Links citados no vídeo
▸ Código fonte: https://github.com/loiane/curso-angular
▸ Pacote extensões Angular: https://marketplace.visualstudio.com/items?itemName=loiane.angular-extension-pack
▸ Pacote extensões Java + Spring: https://marketplace.visualstudio.com/items?itemName=loiane.java-spring-extension-pack
▸ Documentação Angular: https://angular.io
▸ Documentação Angular Material: https://material.angular.io
▸ Tema do VSCode: https://marketplace.visualstudio.com/items?itemName=akamud.vscode-theme-onedark
▸ Download Java JDK 17: https://www.oracle.com/java/technologies/javase/jdk17-archive-downloads.html
▸ Apache Maven: https://maven.apache.org/download.cgi
▸ VSCode com Java: https://code.visualstudio.com/docs/languages/java
▸ Spring Tools: https://spring.io/tools

📌 Redes Sociais
▸ Cursos: http://loiane.training
▸ Blog: http://loiane.com
▸ Instagram: https://www.instagram.com/loiane
▸ Github: https://github.com/loiane
▸ Twitter: https://twitter.com/loiane
▸ Facebook: https://www.facebook.com/loianegroner

#Angular
#Spring
#CRUDAngularSpring",UCqQn92noBhY9VKQy4xCHPsg,2021-11-15T13:00:16Z,28,"['angular', 'angular e spring', 'crud angular', 'crud angular spring', 'curso angular', 'curso spring', 'curso angular spring', 'angular java', 'loiane', 'angular spring', 'angular material', 'material design', 'spring', 'vscode spring', 'vscode java']",23869,1351,42,PT17M,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/Ge7Em4byou8/hqdefault.jpg,pt,,,,,,0,,,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",,0,0,0,
PJ4v7IHOn-c,ZOMBIE INFECTION JAVA - COMPARAÇÃO ENTRE A MAIOR E A MENOR VERSÃO DO JOGO!!!,"Olá, meus amados terráqueos! Tudo bem com vossas senhorias?! Se por qualquer razão neste mundo não estava... Tenha total certeza de que agora mesmo irá ficar! Pois no lindo dia de hoje, venho lhes trazer a 3° parte das comparações entre diferentes versões de jogos da incrível plataforma java, sendo desta vez, do game: ZOMBIE INFECTION! Um game detentor de uma qualidade técnica primordial em uma plataforma onde tal patamar de qualidade era raro de se presenciar! E como de praxe, as comparações foram feitas entre a maior versão (De Sony Ericsson K800i) e a menor versão do jogo (De Nokia Series 40 ou s40), com relativas poucas diferenças visuais entre ambas as versões, apenas com expressividade de divergência de qualidade em questão de iluminação, trilha sonora e efeitos sonoros gerais e, principalmente, na quantidade de conteúdo das versões! E agora de definitivo, eu orgulhosamente e tresloucadamente lhes apresento: ZOMBIE INFECTION - COMPARAÇÃO ENTRE A MAIOR E A MENOR VERSÃO DO JOGO!!! Então, pelo esforço, já vai deixando um likezão aí embaixo para me servir de influência, e assim fazer-me ir o mais longe possível com este despreocupado canal!!! E se gostou do conteúdo do canal, considere inscrever-se!!! E é claaaaaaro, se achar interessante, comente algo para que eu possa recebê-lo com toda minha educação... mas se vir com truculência... te meto o sarrafo, hein!... 😁👍


⚠️[ADENDO]⚠️: Para degustar desses incríveis games em seu formato original, ou seja, em formato .JAR, você necessitará de um dispositivo que possua suporte a linguagem de programação java script, como um Nokia c3 ou nokia x2, que se tratam daqueles dispositivos móveis antigos muitos bacanas que você provavelmente já deve conhecer... Mas se esse não for seu caso, e você possui apenas um smartphone android, você necessitará de um emulador de java, e o melhor deles sem dúvida, sendo super leve, otimizado e totalmente grátis, o J2ME LOADER, o qual encontra-se totalmente grátis na PLAYSTORE!!!

👉[EMULADOR ""J2ME LOADER""]: https://play.google.com/store/apps/details?id=ru.playsoftware.j2meloader



🎵MUSIQUINHAS UTILIZADAS NO VÍDEO🎶: 

Trilha Sonora Original Do Game: Zombie Infection Java!!!




Bom, então suponho que esse seja um adeus... desejo-te um belíssimo dia, tarde ou noite, amigo(a). Até à próxima odisseia nostálgica!





TAGS: 

#JOGOSJAVA
#GAMESJAVA
#JOGOS
#GAMES
#2021
#COMPARAR
#COMPARAÇÃO
#COMPARAÇÃOGRÁFICA
#COMPARAÇÃOGRÁFICAJAVA
#COMPARAÇÃOGRÁFICAJOGOS
#COMPARAÇÃOGRÁFICAGAMES
#COMPARAÇÃOGRÁFICADEJOGOS
#COMPARAÇÃOGRÁFICADEGAMES
#COMPARAÇÃOGRÁFICADEJOGOSJAVA
#COMPARAÇÃOGRÁFICADEGAMESJAVA
#COMPARAÇÃOGRÁFICADEJOGOSJAVAEMPORTUGUÊS
#COMPARAÇÃOGRÁFICADEGAMESJAVAEMPORTUGUÊS
#COMPARAÇÃOZOMBIEINFECTIONJAVA
#COMPARANDOZOMBIEINFECTIONJAVA
#COMPARANDOZOMBIEINFECTIONJAVAEMPORTUGUÊS
#ZOMBIEINFECTIONJAVAK800IVSS40
#ZOMBIEINFECTIONJAVAK800IVERSOSS40
#MENORVERSÃO
#MAIORVERSÃO
#MENORVERSÃODOJOGO
#MENORVERSÃODOGAME
#MAIORVERSÃODOJOGO
#MAIORVERSÃODOGAME
#MENORVERSÃODOJOGOJAVA
#MENORVERSÃODOGAMEJAVA
#MENORVERSÃODOJOGOJAVAEMPORTUGUÊS
#MENORVERSÃODOGAMEJAVAEMPORTUGUÊS
#MAIORVERSÃODOJOGOJAVA
#MAIORVERSÃODOGAMEJAVA
#K800
#K800I
#SONYERICSSON
#SONYERICSSONK800
#SONYERICSSONK800I
#S40
#SERIES40
#NOKIAS40
#NOKIASERIES40
#K800VSS40
#K800IVSS40
#K800IVERSOSS40
#SONYERICSSONK800VSNOKIAS40
#SONYERICSSONK800IVSNOKIASERIES40
#SONYERICSSONK800IVERSOSNOKIASERIES40
#ZOMBIEINFECTION
#ZOMBIEINFECTIONJAVA
#ZOMBIEINFECTIONPARAJAVA
#ZOMBIEINFECTIONPARAJAVAEMPORTUGUÊS
#NOSTALGIAJAVA
#NOSTALGIA
#RELEMBRAR
#LEMBRANÇA",UC5Im-W42f-jIYZp-VXqkmpQ,2021-11-18T12:05:11Z,15,[],2508,142,90,PT13M30S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/PJ4v7IHOn-c/hqdefault.jpg,,,2021-11-18T12:05:11Z,2021-11-18T12:05:00Z,2021-11-18T12:20:35Z,,0,,,"['https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,0,0,0,
8IsrRq_nkeU,Tutorial Fornalha Automática | 112 Itens Processados por Minuto MINECRAFT JAVA & BEDROCK,"| Tutorial Fornalha Automática | 112 Itens Processados por Minuto MINECRAFT JAVA & BEDROCK |

🎮 VERSÃO UTILIZADA NO VÍDEO: 1.17 Java e Bedrock

📸 Insta: @makotoplay
___________________________________________________________________________


📺 Playlist da Série:
https://www.youtube.com/playlist?list=PLQGkCD7Elz44by7ZYmCEisn32gHXmHJEb

🎥 Link deste vídeo:
https://youtu.be/8IsrRq_nkeU

🔗 Link do Canal:
https://www.youtube.com/channel/UCKfT1GDKaC0LC525REjgDDA

✔ PARCEIROS DO CANAL:
▶ Kened: https://www.youtube.com/channel/UCIi4MM-cuupiMnNtF6g8muw
▶ Sam Andrade: https://www.youtube.com/channel/UCIdHQTt4EQwPOa9dg3cLoRA
▶ Trelozin: https://www.youtube.com/channel/UCJ07tW_p8JQFreZnlTpkJNQ

🎧 MUSIC CREDITS :
Lost Sky - Dreams pt. II (feat. Sara Skinner) [NCS Release]
Tokyo Music Walker - Hope for Tomorrow
Tokyo Music Walker - Summertime
Tokyo Music Walker - Way Home

Music provided by Alexander Nakarada:
https://www.youtube.com/c/SerpentSoundStudios
Music provided by BGM President:
https://www.youtube.com/user/GwooA/
Music provided by BreakingCopyright:
https://www.youtube.com/c/BreakingCopyright
Music provided by NoCopyrightSounds:
https://www.youtube.com/c/NoCopyrightSounds
Music provided by Unwind Station:
https://www.youtube.com/channel/UCATu7pOE-X5L__hWParE5DQ
Licensed under a ‘Creative Commons Attribution 3.0 and 4.0 International License (CC BY 4.0) (CC BY 3.0)’
Licensed under Creative Commons",UCKfT1GDKaC0LC525REjgDDA,2021-11-15T21:00:08Z,20,"['makoto play', 'makotoplay', 'makotoplayer', 'makoto player', 'minecraft', 'minecraft bedrock', 'minecraft java', 'minecraft windows 10', 'minecraft pe', 'minecraft console', 'fornalha automática', 'minecraft fornalha automática', 'tutorial fornalha automática', 'tutorial fornalha industrial', 'fornalha industrial', 'fornalha industrial minecraft', 'forno automático', 'forno automático minecraft', 'como fazer fornalha automática', 'como fazer fornalha industrial']",22437,981,34,PT7M28S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/8IsrRq_nkeU/hqdefault.jpg,,,,,,,0,,,"['https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,0,0,0,
woMMKggjBUM,Como fixar musgo de Java,Neste vídeo vamos ensinar como fixar Musgo e Java em troncos.,UCA-jjEQcajT3HSi60ao9cNw,2021-11-07T18:09:34Z,15,[],1240,68,6,PT4M23S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/woMMKggjBUM/hqdefault.jpg,,,,,,,0,,,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",,0,0,0,
eQkJ0Ef9Mh4,Observer Pattern | Design Patterns in Java,"Behavioral design pattern: Watch a Java implementation of the Observer Pattern. An observable (""Weather"" object in example) is an object which notifies observers (""Person"" objects in example) about the changes in its state.

Sourcecode: https://github.com/another-coder4life/design-pattern-java-observer

► Social Media
https://twitter.com/coder4_life
https://github.com/another-coder4life
https://www.facebook.com/coder4.life.code

► Music
Buddha by Kontekst https://soundcloud.com/kontekstmusic
Creative Commons — Attribution-ShareAlike 3.0 Unported — CC BY-SA 3.0
Free Download / Stream: http://bit.ly/2Pe7mBN
Music promoted by Audio Library https://youtu.be/b6jK2t3lcRs",UCt9lHt5bMpafypEDwj6J2WQ,2021-11-18T07:37:59Z,28,[],2056,26,3,PT3M38S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/eQkJ0Ef9Mh4/hqdefault.jpg,,,,,,,0,,,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",,0,0,0,
6BBk9QLZG6s,"Jon López // Destination Watu --- Absolutely sending it in Java, Indonesia [Bodyboarding, Bodyboard]","Jon López absolutely shredding on the shallow, perfect reefs of Java, Indonesia. https://www.instagram.com/jonlopezn/

Footage: @gerypasirputih_surfcamp, @thiago_okazuka_photography & @jefri_prabowo

BRAND NEW LIMITED EDITION Shorebreak merch only available for 14 days https://everpress.com/sure-brek-phun-we-bodyboard

Support We Bodyboard and grab some sick merch here: https://www.redbubble.com/lists/11003944/we-bodyboa

Alternatively, if you like, you can simply pay for some website server time/buy me a beer using this link: https://www.paypal.com/paypalme/webodyboard

All support is super appreciated, cheers legends - Jason",UCL6usCVj8wV_j2LeY7pO1DA,2021-11-12T12:05:15Z,17,"['bodyboard', 'slab', 'surfing', 'bodyboarding', 'surf', 'surfer', 'surfers', 'bodyboarder', 'bodyboarders', 'big waves', 'crazy waves', 'heavy slab', 'heavy slabs', 'boogie boarding', 'boogieboard', 'wave', 'waves', 'jon lopez', 'java', 'java waves', 'java surf', 'bodyboarding java', 'bodyboard java', 'watu karung', 'watu karung surf']",8335,137,7,PT3M38S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/6BBk9QLZG6s/hqdefault.jpg,,,2021-11-12T12:05:15Z,2021-11-12T12:04:58Z,2021-11-12T12:10:49Z,,0,,,['https://en.wikipedia.org/wiki/Sport'],,0,0,0,
5mboDIvc0Vs,PROJETO EM JAVA - CONTROLE DE ESTOQUE,PROJETO EM JAVA - CONTROLE DE ESTOQUE,UCw2BW5meICx7PwaD9FE_dtA,2021-11-12T00:12:56Z,22,[],4018,82,4,PT24M36S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/5mboDIvc0Vs/hqdefault.jpg,,,,,,,0,,,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",,0,0,0,
_OjmFQaF_lE,"Desenvolvimento de games, feliz pelo 1° game #java#Shorts",,UC3OVKmt3Z2dOUldrf41k-wg,2021-11-29T19:53:02Z,22,[],27,3,1,PT16S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/_OjmFQaF_lE/hqdefault.jpg,,,,,,,0,,,['https://en.wikipedia.org/wiki/Video_game_culture'],,0,0,0,
Q1wp2b7PiAo,How To Make MCPE Looks Like Java Edition/Pc,"How To Make MCPE Looks Like Java Edition/Pc 

#minecraft #shorts #shortvideo #minecraftshorts #minecrafthindi #ytshorts #short #minecraftpe #lucon #chapatihindustanigamer #mythpat #technogamerz #andreobee #imbixu #gamerfleet 

Keywords-
ninecraft java edition
minecraft pocket edition
mcpe
how to make mcpe looks like java edition
how to convert mcpe into java edition
minecraft pc
mythpat minecraft
mythpat
matgonian
matgonian minecraft
chapati hindustani gamer minecraft
hindustani gamer loggy minecraft
techno gamerz minecraft
andreobee minecraft
i.m.bixu minecraft
rachitroo minecraft
best minecraft shorts
viral shorts
viral shorts minecraft
mazeburner
creeper
creeper in minecraft
java edition in mobile
best Java edition settings for mcpe
how to convert minecraft pocket edition to java edition
how to convert mcpe to java
how to convert minecraft pe into java edition
how to make minecraft pocket edition to java edition
how to make minecraft pocket edition like java edition",UC9mnhwuXFvXhZg0p-3lWyzg,2021-11-25T05:30:02Z,20,"['how to convert minecraft pocket edition to java edition', 'how to convert mcpe to java', 'how to convert mcpe into java edition', 'how to convert minecraft pe into java edition', 'how to make minecraft pocket edition to java edition', 'how to make mcpe look like java edition', 'how to make minecraft pocket edition like java edition', 'adi spot', 'Adi-Spot', 'Lucon', 'minecraft', 'shorts', 'mcpe', 'How To Make MCPE Looks Like Java Edition/Pc']",6747641,403250,1560,PT55S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/Q1wp2b7PiAo/hqdefault.jpg,hi,en-US,,,,,0,,,"['https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,0,0,0,
qin2MSOMY7U,Java AWT | Introduction of Java AWT | what is awt in java | what is use of java awt | in hindi,"This video is about introduction java AWT and what is awt in java and what is use of java awt

AWT Stands for Abstract Windowing Toolkit.Java AWT (Abstract Window Toolkit) is an API to develop Graphical User  Interface (GUI) or windows-based applications in Java.AWT is used to develope Desktop Application.Java AWT components are platform-dependent i.e.   components are displayed according to the view of operating system.AWT is heavy weight.The java.awt package provides classes and  interfaces for AWT API. 

There is a complete playlist course of AWT in Java in the form of video's.So don't forget to watch the entire playlist.
Please do watch the complete video for in-depth information.
There is complete playlist of File Handling in Java available-
Link :  https://youtube.com/playlist?list=PLCRogJ_v4BQVLMtKTwQrQjHb2ddU44ETh
►Click here to subscribe - https://www.youtube.com/channel/UCm3S1GON2exuGPapvDkS8Yw?sub_confirmation=1

►Our Some Other Playlist:-
---------------------------------------
► JDBC Tutorials:https://youtube.com/playlist?list=PLCRogJ_v4BQXaX5ZaIUUojopFeSp0C7Ts
►AWT in Java(GUI):-
https://www.youtube.com/watch?v=UTm5-Pcwf3I&list=PLCRogJ_v4BQUb9igl3BNLdoLJZqy4eHsJ
►Core Java :-https://www.youtube.com/watch?v=5eGbeugtvwg&list=PLCRogJ_v4BQUvY2VK6_xC3Gwm6M6bnXPW

----------------------------------------------------------------------------------------------------------------------------------------
►Welcome to Uttamsoft online Training
►Welcome to our YouTube channel Uttamsoft
►Contact Us:-
 Mobile no.:- 942 123 3453
Email-Id: uttamsoftonlinetraining@gmail.com
----------------------------------------------------------------------------------------------------------------------------------------
#uttamsoft    #hindi",UCm3S1GON2exuGPapvDkS8Yw,2021-11-03T06:45:02Z,27,"['uttamsoft', 'java awt', 'awt in java', 'intoduction of java awt', 'what is awt in java', 'what is use of java awt', 'awt in java in hindi', 'hindi']",52217,465,12,PT3M56S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/qin2MSOMY7U/hqdefault.jpg,hi,en-GB,,,,,0,,2021-11-03T00:00:00Z,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",,0,0,0,
AzJEnN2pK_I,Java 8 Hours Course in Telugu,"Python Course in Telugu
https://pythonlife.in/python-programming.html


Java
Eclipse=12:57
Variables 30:30
Operators 48:55
Condition statements 1:33:40
Looping st 1:45:43
Jump statement 1:59:12
Functions 2:04:41
Oops 2:17:30
Oops prgm 2:28:21
Local var 2:42:58
Inst nd static var 2:49:40
Methods 3:09:54
Call by val nd ref 3:27:50
Method overloading 3:38:37
Constructor 3:45:55
This 3:5:24
Inheritance 4:19:54
Super4:36:17
Polymorphism 4:47:31
Hiding vs overriding 4:53:35
Final 5:06:34
AbsTraction 5:12:2
Interface5:36:54
Multiple classes 5:44:23
Package 5:50:17
Access mod 6:08:03
Encapsulation6:20:44
Exp handling 6:29:34
Try catch 6:36:24
Throw Throws 6:43:40
Arrays 6:53:47
Types of arrays7:11:11
String7:22:22
String methods7:31:44",UC3Qe9c8dZqnjwcDD2vCZBKQ,2021-12-01T11:15:09Z,27,[],1883179,41853,724,PT7H44M36S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/AzJEnN2pK_I/hqdefault.jpg,te,,2021-12-01T11:15:09Z,2021-12-01T11:15:00Z,2021-12-01T19:01:42Z,,0,,,['https://en.wikipedia.org/wiki/Knowledge'],,0,0,0,
